t,x,z,z,v_x,v_y,v_z,phi,theta,psi,p,q,r,phi_r,theta_r,psi_r,force_0,force_1,force_2
27805,5.16314,0.00949198,-4.41592,0.499859,4.55758e-05,0.000910985,5.8432e-07,-0.025504,0,1.54146e-07,4.82863e-07,-2.82147e-13,1.26337e-07,-0.0255054,0,-0.249859,-2.30265e-05,-9.79681
27824,5.17264,0.00949284,-4.4159,0.49986,4.52516e-05,0.000910973,5.87249e-07,-0.025504,0,1.63789e-07,4.73803e-07,-2.7824e-13,6.17141e-07,-0.025504,0,-0.24986,-2.27844e-05,-9.79681
27839,5.18013,0.00949352,-4.41588,0.499861,4.49986e-05,0.000910979,5.89706e-07,-0.025504,0,4.41144e-07,1.39648e-06,-8.23514e-13,8.01634e-07,-0.0255033,0,-0.24986,-2.26223e-05,-9.79681
27868,5.19413,0.00949478,-4.41586,0.499862,4.45305e-05,0.000910989,6.02058e-07,-0.025504,0,-1.0191e-06,-3.20309e-06,1.92844e-12,1.47597e-07,-0.0255054,0,-0.249861,-2.24957e-05,-9.79681
27886,5.20263,0.00949554,-4.41584,0.499863,4.42523e-05,0.000910979,5.84733e-07,-0.025504,0,-8.46473e-07,-2.61133e-06,1.52693e-12,5.20164e-07,-0.0255042,0,-0.249861,-2.22618e-05,-9.79681
27899,5.20913,0.00949611,-4.41583,0.499864,4.40392e-05,0.000910984,5.73729e-07,-0.0255041,0,-6.38173e-07,-1.94805e-06,1.11765e-12,5.92598e-07,-0.025504,0,-0.249862,-2.21228e-05,-9.79681
27955,5.23712,0.00949858,-4.41578,0.499866,4.3121e-05,0.000910951,5.37991e-07,-0.0255042,0,-6.48386e-06,-2.0106e-05,1.08169e-11,-5.85015e-07,-0.0255077,0,-0.249862,-2.20164e-05,-9.79681
27987,5.25311,0.00949996,-4.41575,0.499868,4.25999e-05,0.000910963,3.30508e-07,-0.0255048,0,2.67848e-06,8.4737e-06,-2.80062e-12,2.23413e-06,-0.0254989,0,-0.249864,-2.15586e-05,-9.79681
28008,5.26361,0.00950086,-4.41573,0.499869,4.22206e-05,0.000910971,3.86756e-07,-0.0255047,0,1.41593e-06,4.4883e-06,-1.73587e-12,2.11423e-07,-0.0255052,0,-0.249864,-2.12976e-05,-9.79681
28035,5.27711,0.009502,-4.41571,0.499871,4.1753e-05,0.000910981,4.24986e-07,-0.0255045,0,3.98134e-07,1.19884e-06,-5.09488e-13,2.64661e-07,-0.0255051,0,-0.249865,-2.11078e-05,-9.79681
28080,5.2996,0.00950387,-4.41567,0.499873,4.1001e-05,0.000910997,4.42902e-07,-0.0255045,0,-2.76102e-06,-8.52149e-06,3.77418e-12,-2.05385e-07,-0.0255065,0,-0.249866,-2.08739e-05,-9.79681
28104,5.3111,0.00950482,-4.41565,0.499874,4.06294e-05,0.000910984,3.79398e-07,-0.0255047,0,1.73844e-06,5.35757e-06,-2.03265e-12,1.90221e-06,-0.0255,0,-0.249867,-2.04983e-05,-9.79681
28128,5.3231,0.00950579,-4.41562,0.499875,4.02311e-05,0.00091097,4.21121e-07,-0.0255045,0,2.18005e-07,7.05548e-07,-2.97121e-13,5.88033e-08,-0.0255056,0,-0.249867,-2.03122e-05,-9.79681
28143,5.33059,0.0095064,-4.41561,0.499876,3.99913e-05,0.000910975,4.24391e-07,-0.0255045,0,8.53753e-07,2.60455e-06,-1.10535e-12,8.84194e-07,-0.0255032,0,-0.249868,-2.0113e-05,-9.79681
28172,5.34509,0.00950756,-4.41558,0.499878,3.9532e-05,0.000910986,4.4915e-07,-0.0255045,0,-9.49883e-07,-2.96133e-06,1.33008e-12,-4.38769e-08,-0.025506,0,-0.249868,-1.9993e-05,-9.79681
28190,5.35359,0.00950823,-4.41557,0.499878,3.92708e-05,0.000910976,4.33002e-07,-0.0255045,0,-3.45853e-07,-1.05231e-06,4.55653e-13,6.33483e-07,-0.0255039,0,-0.249869,-1.97634e-05,-9.79681
28208,5.36259,0.00950893,-4.41555,0.499879,3.89938e-05,0.000910982,4.26777e-07,-0.0255045,0,-4.63652e-07,-1.45142e-06,6.19434e-13,3.05305e-07,-0.0255049,0,-0.24987,-1.96329e-05,-9.79681
28240,5.37858,0.00951018,-4.41552,0.499881,3.85038e-05,0.000910964,4.1194e-07,-0.0255046,0,-2.01357e-06,-6.20454e-06,2.5559e-12,-1.41029e-07,-0.0255063,0,-0.24987,-1.94945e-05,-9.79681
28271,5.39358,0.00951134,-4.4155,0.499882,3.80474e-05,0.000910975,3.51533e-07,-0.0255048,0,-1.591e-06,-4.89562e-06,1.72097e-12,1.90355e-07,-0.0255053,0,-0.249871,-1.92498e-05,-9.79681
28299,5.40758,0.0095124,-4.41547,0.499883,3.76112e-05,0.000910985,3.06985e-07,-0.0255049,0,-3.09604e-07,-1.03038e-06,3.1631e-13,5.22793e-07,-0.0255043,0,-0.249871,-1.90219e-05,-9.79681
28322,5.41907,0.00951327,-4.41545,0.499885,3.72479e-05,0.000910972,2.99864e-07,-0.0255049,0,-3.41336e-07,-1.1565e-06,3.46793e-13,2.37459e-07,-0.0255051,0,-0.249872,-1.88038e-05,-9.79681
28336,5.42557,0.00951375,-4.41544,0.499885,3.7044e-05,0.000910976,2.95427e-07,-0.0255049,0,6.06602e-07,1.83136e-06,-5.41032e-13,9.67607e-07,-0.0255028,0,-0.249873,-1.86222e-05,-9.79681
28351,5.43257,0.00951427,-4.41543,0.499886,3.68252e-05,0.000910982,3.03919e-07,-0.0255049,0,3.77152e-07,1.09369e-06,-3.32394e-13,2.40722e-07,-0.0255051,0,-0.249873,-1.85202e-05,-9.79681
28381,5.44707,0.00951534,-4.4154,0.499887,3.63777e-05,0.000910965,3.14856e-07,-0.0255049,0,-1.24021e-06,-3.85683e-06,1.21435e-12,-1.85904e-07,-0.0255064,0,-0.249873,-1.84107e-05,-9.79681
28397,5.45457,0.00951589,-4.41539,0.499888,3.61511e-05,0.00091097,2.96253e-07,-0.0255049,0,5.56496e-08,7.34999e-08,-2.17746e-14,9.55524e-07,-0.025503,0,-0.249874,-1.81871e-05,-9.79681
28415,5.46356,0.00951654,-4.41537,0.499889,3.5878e-05,0.000910977,2.97255e-07,-0.0255049,0,3.09757e-07,9.74722e-07,-2.89741e-13,4.47441e-07,-0.0255044,0,-0.249874,-1.80738e-05,-9.79681
28441,5.47606,0.00951743,-4.41535,0.49989,3.55024e-05,0.000910986,3.04999e-07,-0.0255049,0,-5.74216e-07,-1.85054e-06,5.64412e-13,-5.77938e-10,-0.0255059,0,-0.249875,-1.79372e-05,-9.79681
28460,5.48556,0.00951811,-4.41533,0.499891,3.52219e-05,0.000910975,2.94089e-07,-0.0255049,0,-1.37026e-08,-1.15566e-07,3.39867e-14,4.96647e-07,-0.0255043,0,-0.249875,-1.77495e-05,-9.79681
28487,5.49906,0.00951906,-4.4153,0.499892,3.48243e-05,0.000910985,2.93719e-07,-0.025505,0,-7.28202e-07,-2.34931e-06,6.90037e-13,2.69929e-08,-0.0255058,0,-0.249876,-1.76092e-05,-9.79681
28504,5.50755,0.00951965,-4.41529,0.499893,3.45772e-05,0.000910975,2.81339e-07,-0.025505,0,1.6097e-07,3.62225e-07,-1.01908e-13,6.85685e-07,-0.0255038,0,-0.249876,-1.74105e-05,-9.79681
28523,5.51655,0.00952027,-4.41527,0.499894,3.43157e-05,0.000910981,2.84237e-07,-0.025505,0,-6.65011e-08,-2.72922e-07,7.75746e-14,1.83941e-07,-0.0255053,0,-0.249877,-1.72869e-05,-9.79681
28548,5.52905,0.00952113,-4.41525,0.499895,3.39564e-05,0.000910991,2.82574e-07,-0.025505,0,-3.07945e-07,-1.04778e-06,2.96076e-13,1.75689e-07,-0.0255053,0,-0.249877,-1.71562e-05,-9.79681
28571,5.54005,0.00952188,-4.41523,0.499896,3.36438e-05,0.000910977,2.758e-07,-0.025505,0,-3.35608e-07,-1.17367e-06,3.23697e-13,2.1457e-07,-0.0255052,0,-0.249878,-1.69766e-05,-9.79681
28615,5.56204,0.00952336,-4.41519,0.499898,3.30226e-05,0.000910994,2.61033e-07,-0.0255051,0,-2.18522e-06,-6.75457e-06,1.76316e-12,-2.04977e-07,-0.0255065,0,-0.249878,-1.68204e-05,-9.79681
28637,5.57304,0.00952408,-4.41517,0.499899,3.27156e-05,0.000910981,2.12958e-07,-0.0255052,0,1.5637e-07,5.62497e-07,-1.19788e-13,9.32053e-07,-0.025503,0,-0.249879,-1.651e-05,-9.79681
28660,5.58454,0.00952484,-4.41515,0.4999,3.23874e-05,0.000910989,2.16554e-07,-0.0255052,0,6.8273e-07,2.2021e-06,-4.76875e-13,4.69957e-07,-0.0255044,0,-0.24988,-1.63565e-05,-9.79681
28690,5.59953,0.00952581,-4.41512,0.499901,3.19653e-05,0.000910971,2.37036e-07,-0.0255051,0,-3.23377e-07,-9.59329e-07,2.27396e-13,4.07663e-09,-0.0255059,0,-0.24988,-1.61923e-05,-9.79681
28714,5.61153,0.00952657,-4.4151,0.499902,3.16375e-05,0.00091098,2.29275e-07,-0.0255052,0,1.20771e-06,3.79569e-06,-8.70258e-13,8.16782e-07,-0.0255033,0,-0.249881,-1.59813e-05,-9.79681
28737,5.62253,0.00952727,-4.41508,0.499903,3.13389e-05,0.000910988,2.55845e-07,-0.0255051,0,8.27905e-07,2.58929e-06,-6.62457e-13,2.74024e-07,-0.025505,0,-0.249881,-1.58172e-05,-9.79681
28753,5.63053,0.00952777,-4.41506,0.499904,3.11283e-05,0.000910979,2.69091e-07,-0.025505,0,9.95181e-07,3.09665e-06,-8.33281e-13,5.09415e-07,-0.0255043,0,-0.249882,-1.56679e-05,-9.79681
28779,5.64353,0.00952858,-4.41504,0.499905,3.07922e-05,0.000910988,2.94966e-07,-0.025505,0,1.5999e-07,5.3031e-07,-1.56424e-13,1.26996e-07,-0.0255055,0,-0.249882,-1.55624e-05,-9.79681
28800,5.65352,0.0095292,-4.41502,0.499905,3.05422e-05,0.000910976,2.98166e-07,-0.0255049,0,2.5008e-07,8.06876e-07,-2.40583e-13,3.6881e-07,-0.0255047,0,-0.249883,-1.53944e-05,-9.79681
28818,5.66252,0.00952975,-4.41501,0.499906,3.03199e-05,0.000910983,3.02667e-07,-0.0255049,0,2.36725e-07,7.59669e-07,-2.29927e-13,3.3576e-07,-0.0255048,0,-0.249883,-1.52693e-05,-9.79681
28849,5.67802,0.00953069,-4.41498,0.499907,2.99419e-05,0.000910965,3.10006e-07,-0.0255049,0,-5.80392e-07,-1.81978e-06,5.64143e-13,8.16917e-08,-0.0255056,0,-0.249883,-1.51581e-05,-9.79681
28866,5.68602,0.00953116,-4.41496,0.499908,2.9751e-05,0.000910971,3.00719e-07,-0.0255049,0,5.13105e-08,9.51966e-08,-2.86275e-14,6.00349e-07,-0.025504,0,-0.249884,-1.49692e-05,-9.79681
28884,5.69452,0.00953167,-4.41495,0.499908,2.95482e-05,0.000910977,3.01592e-07,-0.0255049,0,2.97016e-08,6.27717e-08,-1.89314e-14,2.97244e-07,-0.0255049,0,-0.249884,-1.48737e-05,-9.79681
28905,5.70502,0.00953229,-4.41493,0.499909,2.93001e-05,0.000910985,3.02215e-07,-0.0255049,0,-3.35867e-07,-1.08378e-06,3.27536e-13,1.32858e-07,-0.0255055,0,-0.249885,-1.47723e-05,-9.79681
28921,5.71301,0.00953276,-4.41491,0.49991,2.91131e-05,0.000910975,2.96842e-07,-0.0255049,0,-1.14699e-07,-3.6662e-07,1.08828e-13,3.7999e-07,-0.0255047,0,-0.249885,-1.46483e-05,-9.79681
28933,5.71901,0.00953311,-4.4149,0.49991,2.89733e-05,0.00091098,2.95465e-07,-0.0255049,0,6.70556e-08,1.25476e-07,-3.70737e-14,4.27658e-07,-0.0255046,0,-0.249885,-1.45548e-05,-9.79681
28960,5.73201,0.00953386,-4.41488,0.499911,2.86719e-05,0.000910989,2.97209e-07,-0.0255049,0,-8.14529e-07,-2.49665e-06,7.42027e-13,-3.15356e-08,-0.0255059,0,-0.249885,-1.44849e-05,-9.79681
28983,5.74351,0.00953452,-4.41486,0.499912,2.84092e-05,0.000910976,2.78474e-07,-0.025505,0,-8.04932e-07,-2.54052e-06,7.0747e-13,1.54766e-07,-0.0255054,0,-0.249886,-1.43343e-05,-9.79681
29033,5.7685,0.00953594,-4.41481,0.499914,2.78355e-05,0.000910994,2.38228e-07,-0.0255051,0,-2.69171e-06,-8.46522e-06,2.01665e-12,-2.43768e-07,-0.0255066,0,-0.249886,-1.42032e-05,-9.79681
29053,5.7785,0.0095365,-4.41479,0.499914,2.76038e-05,0.000910982,1.84394e-07,-0.0255053,0,3.37928e-07,1.0143e-06,-1.87031e-13,1.26854e-06,-0.0255019,0,-0.249887,-1.39167e-05,-9.79681
29086,5.795,0.00953741,-4.41476,0.499916,2.7208e-05,0.000910963,1.95545e-07,-0.0255053,0,-5.50749e-07,-1.75517e-06,3.43216e-13,-2.40753e-08,-0.025506,0,-0.249888,-1.38008e-05,-9.79681
29106,5.805,0.00953795,-4.41475,0.499916,2.69743e-05,0.00091097,1.8453e-07,-0.0255053,0,6.41597e-07,1.92601e-06,-3.55408e-13,6.92584e-07,-0.0255037,0,-0.249888,-1.36029e-05,-9.79681
29145,5.82449,0.00953901,-4.41471,0.499918,2.65188e-05,0.000910985,2.09553e-07,-0.0255052,0,-8.82631e-07,-2.84403e-06,5.95974e-13,-9.08098e-08,-0.0255062,0,-0.249889,-1.34859e-05,-9.79681
29172,5.83799,0.00953972,-4.41469,0.499919,2.62163e-05,0.000910969,1.85722e-07,-0.0255053,0,1.16828e-06,3.69627e-06,-6.86477e-13,8.10276e-07,-0.0255033,0,-0.249889,-1.32583e-05,-9.79681
29200,5.85199,0.00954046,-4.41466,0.49992,2.59002e-05,0.000910979,2.18433e-07,-0.0255052,0,4.11761e-07,1.41317e-06,-3.08684e-13,1.25827e-07,-0.0255055,0,-0.24989,-1.31069e-05,-9.79681
29217,5.86049,0.0095409,-4.41465,0.49992,2.57165e-05,0.000910986,2.25433e-07,-0.0255052,0,1.09278e-06,3.51674e-06,-7.92791e-13,6.93151e-07,-0.0255037,0,-0.24989,-1.29488e-05,-9.79681
29245,5.87449,0.00954162,-4.41462,0.499921,2.54183e-05,0.000910969,2.56031e-07,-0.0255051,0,3.58602e-07,1.16689e-06,-2.9876e-13,1.59927e-07,-0.0255054,0,-0.24989,-1.28567e-05,-9.79681
29265,5.88448,0.00954212,-4.4146,0.499922,2.52143e-05,0.000910976,2.63203e-07,-0.0255051,0,4.98514e-07,1.58174e-06,-4.16318e-13,3.90536e-07,-0.0255047,0,-0.249891,-1.27076e-05,-9.79681
29289,5.89648,0.00954273,-4.41458,0.499923,2.49737e-05,0.000910985,2.75168e-07,-0.025505,0,1.9331e-08,4.25056e-08,-1.16962e-14,1.53276e-07,-0.0255054,0,-0.249891,-1.26055e-05,-9.79681
29317,5.91048,0.00954343,-4.41456,0.499923,2.46996e-05,0.000910969,2.75709e-07,-0.025505,0,-6.89903e-08,-2.4455e-07,6.74247e-14,2.47104e-07,-0.0255051,0,-0.249892,-1.24852e-05,-9.79681
29335,5.91948,0.00954387,-4.41454,0.499924,2.45259e-05,0.000910976,2.74467e-07,-0.025505,0,1.71855e-07,5.70841e-07,-1.56677e-13,3.97094e-07,-0.0255046,0,-0.249892,-1.23482e-05,-9.79681
29354,5.92898,0.00954434,-4.41452,0.499925,2.43441e-05,0.000910982,2.77732e-07,-0.025505,0,1.39349e-07,4.48532e-07,-1.24572e-13,2.88292e-07,-0.025505,0,-0.249892,-1.22613e-05,-9.79681
29383,5.94348,0.00954504,-4.4145,0.499925,2.407e-05,0.000910965,2.81773e-07,-0.025505,0,-5.73645e-07,-1.75708e-06,4.95098e-13,5.69553e-08,-0.0255057,0,-0.249893,-1.21704e-05,-9.79681
29412,5.95797,0.00954574,-4.41447,0.499926,2.38011e-05,0.000910976,2.65138e-07,-0.025505,0,-7.27289e-07,-2.15118e-06,5.7036e-13,1.25537e-07,-0.0255054,0,-0.249893,-1.20334e-05,-9.79681
29429,5.96647,0.00954615,-4.41445,0.499927,2.3643e-05,0.000910983,2.52774e-07,-0.0255051,0,4.33748e-07,1.43177e-06,-3.61914e-13,8.17189e-07,-0.0255033,0,-0.249893,-1.18991e-05,-9.79681
29458,5.98097,0.00954683,-4.41443,0.499928,2.3372e-05,0.000910965,2.65353e-07,-0.025505,0,-5.73127e-07,-1.79713e-06,4.76874e-13,-1.63497e-08,-0.0255059,0,-0.249894,-1.18199e-05,-9.79681
29521,6.01247,0.00954831,-4.41437,0.499929,2.27997e-05,0.000910989,2.29246e-07,-0.0255052,0,-3.05575e-06,-9.5176e-06,2.18187e-12,-2.31878e-07,-0.0255066,0,-0.249894,-1.16847e-05,-9.79681
29545,6.02446,0.00954885,-4.41435,0.49993,2.258e-05,0.000910975,1.55908e-07,-0.0255054,0,2.17505e-07,7.42027e-07,-1.15688e-13,1.04307e-06,-0.0255026,0,-0.249895,-1.13989e-05,-9.79681
29568,6.03596,0.00954937,-4.41433,0.499931,2.23555e-05,0.000910983,1.6091e-07,-0.0255054,0,2.32004e-07,8.02347e-07,-1.29106e-13,2.01362e-07,-0.0255052,0,-0.249895,-1.12891e-05,-9.79681
29589,6.04646,0.00954984,-4.41431,0.499931,2.21539e-05,0.000910971,1.65782e-07,-0.0255053,0,6.44666e-07,1.98896e-06,-3.29734e-13,3.99177e-07,-0.0255047,0,-0.249896,-1.11768e-05,-9.79681
29614,6.05896,0.0095504,-4.41429,0.499932,2.19176e-05,0.00091098,1.81899e-07,-0.0255053,0,2.20778e-07,6.89574e-07,-1.25433e-13,1.12267e-07,-0.0255055,0,-0.249896,-1.10759e-05,-9.79681
29641,6.07196,0.00955097,-4.41426,0.499933,2.1679e-05,0.00091099,1.87639e-07,-0.0255053,0,8.5526e-08,3.42437e-07,-6.42546e-14,1.69619e-07,-0.0255053,0,-0.249896,-1.09577e-05,-9.79681
29659,6.08096,0.00955136,-4.41425,0.499933,2.1517e-05,0.000910979,1.89179e-07,-0.0255053,0,4.62341e-07,1.52261e-06,-2.88045e-13,4.12375e-07,-0.0255046,0,-0.249897,-1.08384e-05,-9.79681
29687,6.09445,0.00955194,-4.41422,0.499934,2.12766e-05,0.000910989,2.01662e-07,-0.0255052,0,5.44883e-07,1.79298e-06,-3.61575e-13,3.02971e-07,-0.0255049,0,-0.249897,-1.07573e-05,-9.79681
29715,6.10845,0.00955253,-4.4142,0.499935,2.10341e-05,0.000910972,2.16918e-07,-0.0255052,0,-9.40754e-08,-2.16416e-07,4.69447e-14,7.15413e-08,-0.0255056,0,-0.249897,-1.0637e-05,-9.79681
29737,6.11895,0.00955298,-4.41418,0.499935,2.08579e-05,0.00091098,2.14943e-07,-0.0255052,0,1.30521e-07,4.14439e-07,-8.90808e-14,3.06936e-07,-0.0255049,0,-0.249898,-1.05158e-05,-9.79681
29757,6.12845,0.00955337,-4.41416,0.499936,2.06998e-05,0.000910987,2.17423e-07,-0.0255052,0,1.04796e-07,2.64951e-07,-5.76063e-14,2.24897e-07,-0.0255052,0,-0.249898,-1.04277e-05,-9.79681
29776,6.13795,0.00955376,-4.41414,0.499936,2.05436e-05,0.000910976,2.19414e-07,-0.0255052,0,1.46267e-07,3.1478e-07,-6.90672e-14,2.58113e-07,-0.0255051,0,-0.249898,-1.03486e-05,-9.79681
29804,6.15195,0.00955434,-4.41412,0.499937,2.03162e-05,0.000910986,2.23509e-07,-0.0255052,0,-4.43969e-07,-1.53439e-06,3.42952e-13,3.49434e-08,-0.0255058,0,-0.249899,-1.02705e-05,-9.79681
29830,6.16494,0.00955487,-4.41409,0.499938,2.01091e-05,0.000910971,2.11966e-07,-0.0255052,0,-3.46273e-07,-1.13147e-06,2.39833e-13,1.8117e-07,-0.0255053,0,-0.249899,-1.01569e-05,-9.79681
29863,6.18144,0.00955553,-4.41406,0.499939,1.98459e-05,0.000910983,2.00539e-07,-0.0255052,0,-6.46621e-07,-1.96545e-06,3.94151e-13,5.86224e-08,-0.0255057,0,-0.249899,-1.00534e-05,-9.79681
29892,6.19544,0.00955609,-4.41404,0.499939,1.96231e-05,0.000910967,1.82434e-07,-0.0255053,0,-3.07349e-07,-1.00415e-06,1.83191e-13,2.05316e-07,-0.0255052,0,-0.2499,-9.92185e-06,-9.79681
29919,6.20894,0.00955662,-4.41401,0.49994,1.94064e-05,0.000910977,1.74135e-07,-0.0255053,0,-1.39472e-07,-5.08479e-07,8.85442e-14,1.89288e-07,-0.0255053,0,-0.2499,-9.8105e-06,-9.79681
29939,6.21894,0.00955701,-4.41399,0.49994,1.92465e-05,0.000910984,1.71346e-07,-0.0255053,0,1.70519e-08,6.37256e-08,-1.09191e-14,2.27292e-07,-0.0255051,0,-0.2499,-9.7022e-06,-9.79681
29993,6.24593,0.00955805,-4.41395,0.499942,1.88176e-05,0.000910952,1.72267e-07,-0.0255053,0,-1.95316e-06,-5.94871e-06,1.02477e-12,-1.90439e-07,-0.0255064,0,-0.249901,-9.62224e-06,-9.79681
30013,6.25593,0.00955842,-4.41393,0.499942,1.86632e-05,0.00091096,1.33203e-07,-0.0255054,0,5.41271e-07,1.83804e-06,-2.44833e-13,1.06791e-06,-0.0255025,0,-0.249901,-9.40799e-06,-9.79681
30027,6.26293,0.00955868,-4.41391,0.499943,1.85508e-05,0.000910965,1.40781e-07,-0.0255054,0,4.91157e-07,1.65112e-06,-2.32446e-13,1.94836e-07,-0.0255053,0,-0.249901,-9.33075e-06,-9.79681
30068,6.28343,0.00955945,-4.41388,0.499944,1.82271e-05,0.00091098,1.60919e-07,-0.0255054,0,-9.73852e-07,-2.88456e-06,4.64179e-13,-1.2813e-07,-0.0255062,0,-0.249902,-9.27445e-06,-9.79681
30085,6.29143,0.00955974,-4.41386,0.499944,1.81065e-05,0.000910986,1.45337e-07,-0.0255054,0,1.18724e-07,5.29595e-07,-7.69698e-14,6.68485e-07,-0.0255037,0,-0.249902,-9.11268e-06,-9.79681
30129,6.31293,0.00956052,-4.41382,0.499945,1.77785e-05,0.000910961,1.50442e-07,-0.0255054,0,-1.13356e-06,-3.5302e-06,5.3109e-13,-1.2452e-07,-0.0255063,0,-0.249902,-9.05237e-06,-9.79681
30145,6.32043,0.00956078,-4.41381,0.499945,1.76673e-05,0.000910967,1.33439e-07,-0.0255054,0,-2.09783e-08,-9.33924e-08,1.24622e-14,6.8812e-07,-0.0255037,0,-0.249903,-8.88845e-06,-9.79681
30173,6.33442,0.00956128,-4.41378,0.499946,1.74566e-05,0.000910977,1.32851e-07,-0.0255054,0,2.90705e-08,-8.67167e-08,1.15204e-14,1.47537e-07,-0.0255054,0,-0.249903,-8.83285e-06,-9.79681
30206,6.35092,0.00956185,-4.41375,0.499947,1.72115e-05,0.000910989,1.33811e-07,-0.0255054,0,-3.88264e-07,-1.29049e-06,1.72682e-13,1.16192e-08,-0.0255058,0,-0.249903,-8.72748e-06,-9.79681
30255,6.37542,0.0095627,-4.41371,0.499948,1.68541e-05,0.00091096,1.14786e-07,-0.0255055,0,-6.88173e-07,-2.26014e-06,2.59432e-13,2.71734e-09,-0.0255059,0,-0.249904,-8.60507e-06,-9.79681
30272,6.38392,0.00956298,-4.41369,0.499948,1.673e-05,0.000910967,1.03087e-07,-0.0255055,0,6.72918e-07,1.96726e-06,-2.02799e-13,7.91557e-07,-0.0255034,0,-0.249904,-8.42643e-06,-9.79681
30293,6.39392,0.00956332,-4.41368,0.499949,1.65829e-05,0.000910974,1.16545e-07,-0.0255055,0,7.19396e-07,2.15799e-06,-2.51504e-13,2.47451e-07,-0.0255051,0,-0.249904,-8.36429e-06,-9.79681
30319,6.40692,0.00956375,-4.41365,0.499949,1.6397e-05,0.000910984,1.3525e-07,-0.0255054,0,3.15014e-07,8.87224e-07,-1.19997e-13,9.05052e-08,-0.0255056,0,-0.249905,-8.29063e-06,-9.79681
30336,6.41492,0.00956401,-4.41364,0.49995,1.6287e-05,0.000910974,1.4029e-07,-0.0255054,0,5.34189e-07,1.54335e-06,-2.16517e-13,3.28936e-07,-0.0255049,0,-0.249905,-8.19767e-06,-9.79681
30354,6.42392,0.0095643,-4.41362,0.49995,1.61652e-05,0.000910981,1.49905e-07,-0.0255054,0,5.88033e-07,1.64206e-06,-2.46153e-13,2.66357e-07,-0.0255051,0,-0.249905,-8.14263e-06,-9.79681
30378,6.43541,0.00956468,-4.4136,0.49995,1.60131e-05,0.000910989,1.6343e-07,-0.0255054,0,1.67387e-07,4.46626e-07,-7.29921e-14,7.28619e-08,-0.0255056,0,-0.249905,-8.08163e-06,-9.79681
30403,6.44791,0.00956508,-4.41358,0.499951,1.5853e-05,0.000910975,1.67615e-07,-0.0255054,0,1.3424e-07,4.04903e-07,-6.78677e-14,1.80301e-07,-0.0255053,0,-0.249906,-8.00556e-06,-9.79681
30425,6.45891,0.00956543,-4.41356,0.499951,1.57148e-05,0.000910983,1.70568e-07,-0.0255053,0,2.04777e-07,6.93389e-07,-1.1827e-13,2.2384e-07,-0.0255051,0,-0.249906,-7.92548e-06,-9.79681
30440,6.46641,0.00956566,-4.41354,0.499952,1.5622e-05,0.000910974,1.7364e-07,-0.0255053,0,3.59784e-07,1.11181e-06,-1.93055e-13,3.10765e-07,-0.0255049,0,-0.249906,-7.85635e-06,-9.79681
30459,6.47541,0.00956594,-4.41353,0.499952,1.5512e-05,0.00091098,1.80116e-07,-0.0255053,0,1.28591e-07,4.59501e-07,-8.27633e-14,1.0996e-07,-0.0255055,0,-0.249906,-7.80992e-06,-9.79681
30494,6.49291,0.00956648,-4.4135,0.499953,1.53023e-05,0.000910993,1.84616e-07,-0.0255053,0,-6.06209e-07,-1.92707e-06,3.55769e-13,-6.68082e-09,-0.0255059,0,-0.249906,-7.75491e-06,-9.79681
30516,6.50391,0.00956682,-4.41348,0.499953,1.51738e-05,0.00091098,1.7128e-07,-0.0255053,0,-1.34994e-07,-4.16449e-07,7.13293e-14,2.89688e-07,-0.025505,0,-0.249907,-7.65016e-06,-9.79681
30539,6.51541,0.00956717,-4.41345,0.499953,1.5038e-05,0.000910989,1.68175e-07,-0.0255053,0,-1.45414e-07,-5.09671e-07,8.57138e-14,1.4245e-07,-0.0255055,0,-0.249907,-7.58592e-06,-9.79681
30576,6.53391,0.00956773,-4.41342,0.499954,1.48208e-05,0.000910967,1.62795e-07,-0.0255054,0,-7.89702e-07,-2.49451e-06,4.06092e-13,-3.21314e-08,-0.025506,0,-0.249907,-7.51801e-06,-9.79681
30601,6.5459,0.00956808,-4.4134,0.499955,1.46812e-05,0.000910976,1.43842e-07,-0.0255054,0,9.75747e-08,3.60795e-07,-5.18975e-14,3.90347e-07,-0.0255046,0,-0.249907,-7.40952e-06,-9.79681
30624,6.5574,0.00956842,-4.41338,0.499955,1.45448e-05,0.000910984,1.46086e-07,-0.0255054,0,8.78875e-09,1.63385e-07,-2.38682e-14,1.22803e-07,-0.0255054,0,-0.249908,-7.33974e-06,-9.79681
30651,6.5709,0.00956881,-4.41335,0.499955,1.43871e-05,0.000910968,1.46323e-07,-0.0255054,0,-1.57815e-07,-4.15972e-07,6.08664e-14,8.59627e-08,-0.0255056,0,-0.249908,-7.27153e-06,-9.79681
30664,6.5774,0.009569,-4.41334,0.499956,1.43122e-05,0.000910973,1.44272e-07,-0.0255054,0,2.54528e-07,7.8971e-07,-1.13933e-13,4.35104e-07,-0.0255046,0,-0.249908,-7.1927e-06,-9.79681
30690,6.5904,0.00956937,-4.41332,0.499956,1.41629e-05,0.000910983,1.50889e-07,-0.0255054,0,-1.96684e-07,-5.61646e-07,8.47464e-14,1.65438e-08,-0.0255058,0,-0.249908,-7.15523e-06,-9.79681
